Feature ID	Taxon	Consensus
#q2:types	categorical	categorical
9ce56ada886422c21b0250f5ba4d81843834e27f	Unassigned	0.0
9cea70acf766ec93f9a8d20a337af72f8b864da4	Unassigned	0.0
9ced50e829afe9cee0aed65c1e19566d8d74dd23	Unassigned	0.0
9cefe0065bb7621134bd35c7a8b6c1f1436477a3	Unassigned	0.0
9cf06a3003471f02be29af258dfbd8e598a83fc2	Unassigned	0.0
9cf2a4f7f2d0656f9b0ee04366e3a1db75ec6acd	Unassigned	0.0
9cf6e0e9abcf72fed2381631cddd4ff7b4ebfcf7	Unassigned	0.0
9cfde1226307b34eb7a65331ac4e0adb9b1b8f9f	Unassigned	0.0
9cff4b331ea2a0fe5423256ef31ad17a568c0304	Unassigned	0.0
9d02b5f27d5ce22fa1e595f4843616eaab0b3f90	Unassigned	0.0
9d037bb4df9e8432bf2434dbd86b79387622ea1d	Unassigned	0.0
9d0531033cfd7d3cc954f96a774a95b1fb773416	Unassigned	0.0
9d08ca6c6dcc1e01b8e88a5f3c5b03302ac78282	Unassigned	0.0
9d100ea5a96ec63f87079d092bcd039c01e491fe	Unassigned	0.0
9d1022ddba1cc3dbea8b91140803dfb2d796fb72	Unassigned	0.0
9d12b455d389a69a8c6fb6e1d97d06821a88cefc	Unassigned	0.0
9d16a80f6d085f0fbfc8db960db46c8202c28a06	Unassigned	0.0
9d1b3cee12059721a8814b1e691c8d783a909cdd	Unassigned	0.0
9d1f02f7d0b4b1b83575f525719c0355b1a4afca	Unassigned	0.0
9d270afba08df3d3e639682875464cf88ce72d21	Unassigned	0.0
9d280912f04b54a52fec9a8462f408322f59923f	Unassigned	0.0
9d296ad445266c7491329de147d97d120f17b9cd	Unassigned	0.0
9d2a04d1bd41ba5844c4a5a275db16b5f2afd215	Unassigned	0.0
9d2cedd40c82dc06cd7385b793e1b38dbe12aaba	Unassigned	0.0
9d3024412c463f1d3dfd20a5cde7df7a487c8504	Unassigned	0.0
9d30b449389ba2391c6cb7750998516f4c969e4f	Unassigned	0.0
9d356293ad7be81b921e8575a0d460542f9ba0f0	Unassigned	0.0
9d3714ffbc445e16851f864dcf6926d6e5116cd7	Unassigned	0.0
9d39b5dd1f82c3518594efee3bdbbc8a05ffbd45	Unassigned	0.0
9d3aa3145c621b073b5ae3eee6aeb2ebaa08df6e	Unassigned	0.0
9d3bcfad1d7859fa90b02812f28cd12b490d3205	Unassigned	0.0
9d4869d1699c605e36eaacab2531173d5265832d	Unassigned	0.0
9d49fd1331f375d2a4147bfbf1a454b9325fa14c	Unassigned	0.0
9d4b9fb0ee19623eaa6a6c90fd03bcf682323717	Unassigned	0.0
9d5196536d75db441d7854738de6a8401455ae00	Unassigned	0.0
9d52361344d020be5e4fdb1683b8e84b1ec1ea9d	Unassigned	0.0
9d53b42e114e19a1507c325ffac417ea760b60af	Unassigned	0.0
9d54975797c16bdb54224d96c6a9c6a40f4ec2e3	Unassigned	0.0
9d5a8d16674f9d75995adec7373c75eb36d6b56d	Unassigned	0.0
9d65c8d3f2fd7a9cb3cf5e4e3e16edaee8b15f76	Unassigned	0.0
9d7231572c4d8b456538ba63db6cbc231eb44d46	Unassigned	0.0
9d76b3bec0874434908f79572c4ab96d1ceb57e3	Unassigned	0.0
9d76f354750cd00aadb54a45735c1805a3cc85a1	Unassigned	0.0
9d78cc99f6df2c48d587f5d78668330ad015180a	Unassigned	0.0
9d78e5ac9ab493171eb102675010a694b194a668	Unassigned	0.0
9d87fb967659472190e5df6276822723b393818e	Unassigned	0.0
9d8884d90f4629aa0dcb0f31e2c26f89c4c28104	Unassigned	0.0
9d899ae35d10433b2112a8a1deb4994e58606740	Unassigned	0.0
9d8a9a0163c264b464c0038f2bc0920e9b2b118c	Unassigned	0.0
9d8d3448ccc8c8085a9d0999bcacd01514d8d22a	Unassigned	0.0
9d972a981ea45035589f1e45f8a72f73cb09db34	Unassigned	0.0
9da1c2d90610abd427f9e9f1e1b52429846db4e7	Unassigned	0.0
9da48e79384c4edf6c534b65c54da955a9ce1268	Unassigned	0.0
9da570eba9d6da1fbd0b714e645f9fba9d1d03a7	Unassigned	0.0
9dad9767c65197c92bae54a620dba2c479a7da9b	Unassigned	0.0
9daf985c077324c6f5299456b274c874406ed19e	Unassigned	0.0
9dc229473ec4c9d5e7a95a055677da1180d81ecd	Unassigned	0.0
9dcac9e1aeaa0593ae84693db03b1c1f113d5624	Unassigned	0.0
9dcc33bef37c27da6b8f036c6dc60800150de529	Unassigned	0.0
9dcdbc7e96e21c62eb40d79c4eba8b6608c89843	Unassigned	0.0
9dce813a98242551678945ba026335493c8d2800	Unassigned	0.0
9dd1320f001ab42f40af4b58281cdac8564b9b04	Unassigned	0.0
9dd41bca7c2de54f21261e7c6ab8f9d44ade05a6	Unassigned	0.0
9dd88b8236382452d038b7735863891287a16383	Unassigned	0.0
9de0d6f9d21b9eceb41b031281affc26dc7183a5	Unassigned	0.0
9de23ffdd99d0d9c5fb152e5796b8e7bac03f66a	Unassigned	0.0
9dec3782bd4e0a1d92e71af6001a16bb0b4e61bd	Unassigned	0.0
9def8b3ade2797d3ee48f47559b66617662eaa26	Unassigned	0.0
9defff4a9aac97d6ba329ae6353c0fc4b0460454	Unassigned	0.0
9df2024f7c7ba8ca1530cb50d54ee86f652792c5	Unassigned	0.0
9df2cde3c76065335067c2598c7f6e04b0ef2123	Unassigned	0.0
9df72d48444f0ccf55969e6eb47e3e37180d95c5	Unassigned	0.0
9dfa89abf876aed86761747aecc64aaf592b8beb	Unassigned	0.0
9dfc5ed7eb7c6d24ed2ab213dd956046f03d0d85	Unassigned	0.0
9e00a331a81d00a43ca2ef3fc2ea539c58f3fbaf	Unassigned	0.0
9e012b0e20ab18d02917418ee31a8263069c407f	Unassigned	0.0
9e01770d851bddd322a719172f19839bee040630	Unassigned	0.0
9e0189acbaa9cef2d67cca625b921e37a493277e	Unassigned	0.0
9e0bdf14fa59b547a9d97f249a36344fdea53d5c	Unassigned	0.0
9e1185be346a9375fbcd11466c9d80fb5f9b5ae6	Unassigned	0.0
9e160bb9e517435438ccc8e7a1e9f3d7baabb1b9	Unassigned	0.0
9e1b8e51008c77d91298e29df672c57931686134	Unassigned	0.0
9e1c3d384d9796a04694ed6bc722b681944a8492	Unassigned	0.0
9e2690970cf5a7d7d397e0029e4f93a840824932	Unassigned	0.0
9e26df7e478c4c0437531c65528340d0a4485c66	Unassigned	0.0
9e272f5cb3b1cda23afee0c9daaec3aab85be7a4	Unassigned	0.0
9e27f49adc8877bb51a4e470ab6fa8d8ad32081c	Unassigned	0.0
9e28965c788136ee09eeb8dfa976f76fd3db0d9f	Unassigned	0.0
9e2957c176cf5f42f31ab7ea4e03c7f4e1acf33f	Unassigned	0.0
9e2b59a31ce64d53859a63ca782b1dedc42e9159	Unassigned	0.0
9e2e27ddbc4dd76e73b26f22b5ec39a975de49cc	Unassigned	0.0
9e30df29b3415c9e7d0ede0c2a5d400fcb2b8afa	Unassigned	0.0
9e31eb5ded814f9daf070114c9281cfc9aa6d348	Unassigned	0.0
9e3355e7bd5bbe9f95a33eeb948c15c47d77f418	Unassigned	0.0
9e3531a57a89607ada7e1842ffaa0ff8785a1a63	Unassigned	0.0
9e3ab424b7fdeaef3882b4bde00e91853543b9d0	Unassigned	0.0
9e3bb7d7ba447af661721786092c28eaeb540688	Unassigned	0.0
9e3e38dc3d64b4c21ffb952a4c3b27a96e648c6d	Unassigned	0.0
9e3ef5c135b96b55082fc64f4d11c33f9a85378a	Unassigned	0.0
9e40b0d392882e4c2f5fb40b5c6e1f48edb710b6	Unassigned	0.0
9e57304fc4cd9656b60536f69036bf1d667c837e	Unassigned	0.0
9e58b4f9f7a118bb52d5e711b5d6f5fea5087ab9	Unassigned	0.0
9e5a638069b9d0f8c64af39698f0f5f24fafe747	Unassigned	0.0
9e5bea13acf54eb8ce42453e89a0bd6eb3cbc38e	Unassigned	0.0
9e61b34dfc3b3f1b134f1a1ef87dc773f4884c56	Unassigned	0.0
9e61b4bbb8e8ec3c62d1fe04ddab0051e6a0ac05	Unassigned	0.0
9e634df763075f5a0fb795e8be2c602db44cfff5	Unassigned	0.0
9e643b3b768b534e2fc934090257a4c291c72bb2	Unassigned	0.0
9e6e51781b5629e74f33a8759da5840f15fbc757	Unassigned	0.0
9e7bb684f1167295b721b39306b35a642435c4b7	Unassigned	0.0
9e8469f1f1a00f1995e16bbf505df8632945a203	Unassigned	0.0
9e8a8cba47ce02a8248bda5153722e50ba6efd80	Unassigned	0.0
9e8f36c2e1c41c0cadfd20e7f05b24114f0d24b3	Unassigned	0.0
9e912e4b7a006d4ee28b213249fa31bd637e1d66	Unassigned	0.0
9e91bd2b1fe1c8f3bf944e3b2a6638ddf8776e6c	Unassigned	0.0
9e937e9e590f67c938890fd65066b5ddaaca5cef	Unassigned	0.0
9e938b7cb807458c52ec9b926d9851e23b27c25e	Unassigned	0.0
9e95e7564d25b795c96109b9f32a679154be0fa9	Unassigned	0.0
9e995840c0ec78031796f48ada2aca2e0bdef3be	Unassigned	0.0
9ea4971493eb0a3d96e1c7f94f3d1b8a5f48f70e	Unassigned	0.0
9eab041aed395a53ef76fd25ebc40833a41865eb	Unassigned	0.0
9eabdb64545db8a094eae76284e4302a0c94ec40	Unassigned	0.0
9eac7a623dd922f43e5efe5b6e015eafa628c47b	Unassigned	0.0
9eaf47a521cc460d0c7a773ced6ae6686bf279b6	Unassigned	0.0
9eaf90f7b620791dc6d4622188f569f63f7d6b7d	Unassigned	0.0
9eafe343b4671f066f8c1d5b2194961ae597bc82	Unassigned	0.0
9eb4efa93a84f7d1a7eccf1cb8c0225c64b8bbbb	Unassigned	0.0
9eb5018c4dbc93ffeb24aca0dd90d48ffec9891e	Unassigned	0.0
9eb7dc2c82a61ebd80f8dbaac795e186069bc1b8	Unassigned	0.0
9eba2cee0690ad11f26d7b1c1678b04bb91e44b6	Unassigned	0.0
9ebd1d90e920b06312501ce64b0bf9e4cbcc0f30	Unassigned	0.0
9ebf0bf58233d00a883386374b8179fa5acb9fad	Unassigned	0.0
9ebf8b55a5df71ebc2a8a414123789460ebb0514	Unassigned	0.0
9ec6c2a60e29f7d0733da7b8e6776ebbbe4cdc5f	Unassigned	0.0
9ec98b99525d126e575a289c709439da3cf13456	Unassigned	0.0
9ed4d71a9748e6e20703579650bb711efa849b1b	Unassigned	0.0
9edca67dceca9be6eb720fd81557a8b7e7e81095	Unassigned	0.0
9edcb2ca01a9e3b6f4410f5c76e2b3c1e1c8c470	Unassigned	0.0
9ee16840f637070cd451327880879b57b9a168df	Unassigned	0.0
9ee2195e3cbd282af9d024dd70e8abc3b6f9dd44	Unassigned	0.0
9ee3e29d058b1db185c144fc506db90a29584bab	Unassigned	0.0
9ee4f1a5568273ce1998c199b00396f5952ccc86	Unassigned	0.0
9ef32f272c327e6296d1c69c761f485be9aebab0	Unassigned	0.0
9ef6cd8c445c412ec5a9ba203230eaaef7170c3a	Unassigned	0.0
9efceb7e16934f6fc0a8901888fd254cb56c8542	Unassigned	0.0
9f007230ca46696570b939fd85a4886d0dd11814	Unassigned	0.0
9f019d1c531c62494ec7a99616ff5698f07cb758	Unassigned	0.0
9f02c79876a716b981e13e93714a704a9cb9a30d	Unassigned	0.0
9f082e7f17ae818adbdbfea6c8544094f0894934	Unassigned	0.0
9f09005d051da1dd6aecefbc9cd46ec381c53b47	Unassigned	0.0
9f091c55175801e2fa31e39f58e781a3cd7359f3	Unassigned	0.0
9f0c0120f78d24c226f9a5ad73557be2840fe39c	Unassigned	0.0
9f0d8c231cba868cf6f4a10388f82769bb22ae07	Unassigned	0.0
9f1262330c2d5343b8f2e63654083eadc927df59	Unassigned	0.0
9f1321d4bd1f51f43e71f09cee86425f6bc116a6	Unassigned	0.0
9f13d40926da8b8d2d5dd6f7175ed6a0adf18eea	Unassigned	0.0
9f14bb04f5a8273982d744571e85d02b369629a3	Unassigned	0.0
9f14ccb6b01a03edad9810bb40e0f9b1b19f5b47	Unassigned	0.0
9f1590dea886afa86095b0610d3fc1cb1fbf04e2	Unassigned	0.0
9f1af0dda9ac94c8da86433bb23185e919a54095	Unassigned	0.0
9f1fffdc8535a0ade18c09bac524aaa0551e7be1	Unassigned	0.0
9f20291c0db288edbd3cc6850bb231205b8d39ad	Unassigned	0.0
9f28f752a5c7c279514a267a27ddfcd1a2f20b16	Unassigned	0.0
9f2c46d0c03c185ce3ac28cbabc01395f9e332ed	Unassigned	0.0
9f2e77aebfe5af6133612e7d94916823296f25b9	Unassigned	0.0
9f341f144a07cc2369ccce19e2b044d461b635c8	Unassigned	0.0
9f39db0839f89870506dc95a9e0f68be68b5ae10	Unassigned	0.0
9f3c786f7b067b017029a814cfc72a3776914101	Unassigned	0.0
9f455192ac8289197c11ea10a66fe2c5a08572e7	Unassigned	0.0
9f55239794a8abdaea65ed9a8a15f7f2e2490d9e	Unassigned	0.0
9f5891d014a109395e20223dc0755abdee20dc42	Unassigned	0.0
9f6149263ecbc67b9dac462db6aca47e4c3ba234	Unassigned	0.0
9f66198e1aebf36e3519f0229e3a3e02c4f84ecd	Unassigned	0.0
9f6b394b2ae2701ceacfcd3968fb714a85a1ef94	Unassigned	0.0
9f6fdf4b1b9f27aa8d54a338b9b2ed4fca092ae3	Unassigned	0.0
9f706bb2b32801ec61b6d17464ca8f9107dae64d	Unassigned	0.0
9f70e00849d3ceaf96b728f433d25dde5f579a2d	Unassigned	0.0
9f710bc5f048072101207b411f433420a215a768	Unassigned	0.0
9f73a4859bb3af7eb60038d10eb17dbf6ee1b17d	Unassigned	0.0
9f78323caf80b82789f9e3defa57aca964ed95c6	Unassigned	0.0
9f79a457b4753c335ee4c1e2a2e333835ed7fc57	Unassigned	0.0
9f7b6ebd030c1e66f3eed6731436e616da7612e5	Unassigned	0.0
9f7d62f1d5e0ed738be940d65f2c5abb343fc0b2	Unassigned	0.0
9f84514dd91051ae7654e41ec901cf6b5c33ec7a	Unassigned	0.0
9f85dc04119114c039a161aa6c2bdb5875146500	Unassigned	0.0
9f915cdbb9bbdd81d2271adb47632d19ebfda3f8	Unassigned	0.0
9f92528b78eaeb3178094b0b8dc464faf84e69cc	Unassigned	0.0
9f97aa2c1c3b00ba5b0198f31d7944bdadd72b11	Unassigned	0.0
9fa39db2007ff68e4022c6aef75f52ff84a88635	Unassigned	0.0
9fa575afb77e8bb6f515123e2bbf20182532eaf9	Unassigned	0.0
9fa8d7ab547bfa733e3ec7829f75fae5e8d2d508	Unassigned	0.0
9fa9ab0a1b9cf7b31a013c5722874e58914337c5	Unassigned	0.0
9faec87716524a3c9abd2e6fcf6ca4bf4774793e	Unassigned	0.0
9fb1e3587299d11ce6bc05bdc1b3d8601fc354bb	Unassigned	0.0
9fb831f0ef1e7433c2bb2f9633eb37c383f151ec	Unassigned	0.0
9fbcddf5e039cbe33656d14d307d776c4e16fef1	Unassigned	0.0
9fbde0f31f424c4d8587c262608aa653b386ed08	Unassigned	0.0
9fc553514a3da8ca5b8fd293410a076e19c6585e	Unassigned	0.0
9fc875ea4bd1168df6ccb861cce8ba55c4edb289	Unassigned	0.0
9fc8b0f5700e4a0ad4a1385dbbb8c2418a2a8b2d	Unassigned	0.0
9fce161f82608158084c15c5b691442a4aeae1cd	Unassigned	0.0
9fd23671a95b03f568ec47f061ecaddb15626b46	Unassigned	0.0
9fd42e3af5789269c6f2797d9b9cd9c8d743bdf5	Unassigned	0.0
9fdbd4fd5f36e3c661b0089f3f1bac4e262e8358	Unassigned	0.0
9fdeb9d1c39f03668b44044dcd4fc0e3a4c5ef47	Unassigned	0.0
9fdf424233a51127e5eb0660fc4ffa6b616d2823	Unassigned	0.0
9fe136a089c26869fe6b563aa7fadbbb165f4622	Unassigned	0.0
9feafe0354d85aaa2329f75d7419e60edcff4dbc	Unassigned	0.0
9feb2eff0d1dc4902e1e92581fb9a31c3a743668	Unassigned	0.0
9febe20fff20df0ba5c3e66be86c85dd6cd3307c	Unassigned	0.0
9fec0ab7b4fffafd5264457ba20ce829e27182a2	Unassigned	0.0
9ff2a58462594fad86f5d50f8678dee66d07bfd2	Unassigned	0.0
9ff88d0badbd91d099b79ff090db29888945a24d	Unassigned	0.0
9ff977b03f3e882f507a8d1efe7c4fbc9db62474	Unassigned	0.0
9ffa08869fa7d73ea8fb0999fdb11818d8b8c3db	Unassigned	0.0
9ffc4c7b080dd5b3c281fea34877f96b06514a97	Unassigned	0.0
SH1505583.08FU_JN882342_refs	Unassigned	0.0
SH1505584.08FU_MF767857_reps	Unassigned	0.0
SH1505587.08FU_MT919212_reps	Unassigned	0.0
SH1505595.08FU_KY575051_reps	Unassigned	0.0
SH1528207.08FU_AF444469_refs	Unassigned	0.0
SH1539502.08FU_KX444660_reps	Unassigned	0.0
SH1612615.08FU_MN567950_reps	Unassigned	0.0
SH1613200.08FU_MH307931_reps	Unassigned	0.0
SH1616879.08FU_AF444325_refs	Unassigned	0.0
SH1619615.08FU_GQ857639_reps	Unassigned	0.0
SH2699611.08FU_FM173085_reps	Unassigned	0.0
SH3319029.08FU_JQ697535_reps	Unassigned	0.0
a0096c78221bda0df9cbdb2abe47baddc95778c6	Unassigned	0.0
a00ae81618ce940ca60acd4af14b6ee31ac7d74a	Unassigned	0.0
a00c5ee26b58b08cef8a0cd8c709b59945b393e5	Unassigned	0.0
a010140a81050aa8887a8878a6ddd7f77829e630	Unassigned	0.0
a0107c4b3703e08cedfc4fb77d13852ad89f5741	Unassigned	0.0
a012338e05d148da32db092c1abae5f4e146f8e3	Unassigned	0.0
a0170cee6aed1ac82e1363b7ef40163a55e7a48d	Unassigned	0.0
a029ad624259c4e5bebee5a9b759b6ba041111c7	Unassigned	0.0
a02c7fe309b9bb7a9c704283474aab6645aa7fef	Unassigned	0.0
a035ca550c92d0b1efb5bb27d4043a34f19ae593	Unassigned	0.0
a041ea42ad64af949eb5fc8779c2ed33d21f87bc	Unassigned	0.0
a042b2ae7bee91044b4afd495f54ccb605a295b6	Unassigned	0.0
a047acbef52fb82ccdb8f4e2fdad8440fe37e9a3	Unassigned	0.0
a047f69e5d25383f040d8795884ceb086b59ed66	Unassigned	0.0
a04b193200773e2f387c9d4d8a56338acae85b0d	Unassigned	0.0
a04b7c9dde0ffc361b026ba03959bc790ee6e289	Unassigned	0.0
a04d6e72ff67c917fb28d309608e23c6dd4a5362	Unassigned	0.0
a04e31b98dd1f32da183ec1ab6af57bbc4f28ee2	Unassigned	0.0
a04e32ff6c8aecc9dac7c302ae3575ef0ae26c86	Unassigned	0.0
a052cd7eb8bf2b772bfbe2b07becf35bd00c0a06	Unassigned	0.0
a053e078398d5b9d7cecf14948edee03ee3e811a	Unassigned	0.0
a0546a3c5866dfa375752faeef605098185ff5a6	Unassigned	0.0
a05d40893ff030a01f9cc5916caf1b79017d8b5d	Unassigned	0.0
a05e0f9d9556a81969c7597f99edb2cb53dd2325	Unassigned	0.0
a05e6b7fccc0a7bc488ab98cdcefff1b12fc8ccc	Unassigned	0.0
a0694ce69299ba32e22107a8eb888accae465f6d	Unassigned	0.0
a06a2eee19330b85b36fced885e8dbf32f04d0a9	Unassigned	0.0
a06a8af05bf66d3aed6656cf4b4a73b257276fd3	Unassigned	0.0
a07350f2bdc6001f1f2c5a688a70ab508d0e8892	Unassigned	0.0
a081f48f7bb524f7e108a7792e9cd5cf48610b78	Unassigned	0.0
a08315de2cc9781868c495da9b6acfe4d822275c	Unassigned	0.0
a084c2e840211e615fdbdd89ed90691512c2bd77	Unassigned	0.0
a0860018a79c9494f265ad8cddfe34603e402034	Unassigned	0.0
a08979f1f73d81cd3f5948b0001b479049434f05	Unassigned	0.0
a089b04c72d74097653db1a45cec54b0949fa6a8	Unassigned	0.0
a089ea6c62475555d6eddb4c156a6789f2b9c0b2	Unassigned	0.0
a08a596f08ebd07fb5a319a23b690126e598f85a	Unassigned	0.0
a08baecde40bf5b983813bb2251ffaa83caf5bc6	Unassigned	0.0
a08efbf032080dc54a22cc2ac389d00caef86cf2	Unassigned	0.0
a0914b6666d3f4dbc5c30f6c766269ede495d5e9	Unassigned	0.0
a091549673acada4bd6831df386b533981de962e	Unassigned	0.0
a094655538e09e134899939d743cacd87bc1b892	Unassigned	0.0
a09a9f60dd28ec50275249000494140773c571c2	Unassigned	0.0
a09b59942e168c9e7f6467ce7c75557b4db69149	Unassigned	0.0
a09e5b51729820cfc4812dd3aff3f925d2fa5d49	Unassigned	0.0
a0a090ef284d7957e4c4f8527b4bf7553c070442	Unassigned	0.0
a0a391dda114620b68c2c33fd4a3d985a66cc79d	Unassigned	0.0
a0a5a8b052f705794e7d124b38cec7d9ebe13b69	Unassigned	0.0
a0a605a0103e7fc3e128d5713eb55304d7b81de9	Unassigned	0.0
a0a95fa1e60abf7cf5ec9e7f8bec87fcbef9ed70	Unassigned	0.0
a0b6bde4e4f2fe97ea63aae36eb8db6265f40919	Unassigned	0.0
a0b75d0b8705639d8dcdd1b1cf761b2b9bdd54c4	Unassigned	0.0
a0b98cb3fb6911f203c97c4d4b045dfcb8fadf48	Unassigned	0.0
a0bb1db01f777fcdc9d8a3f0f2cffe637f564a89	Unassigned	0.0
a0bc5948174f53f974af31befd0a17ee0f80e43e	Unassigned	0.0
a0c427387dbc91464969a936da8bd1019783d8e5	Unassigned	0.0
a0c4337fe19958fff7bcaf80765e61734c4d5614	Unassigned	0.0
a0c43532067d44bba88097d1cd8cb13d517ed8d3	Unassigned	0.0
a0d8450113d98752dde788197a6770b04cdc4118	Unassigned	0.0
a0dc528a44ce0ad9f129fd217c3ca4f62f8f67d5	Unassigned	0.0
a0dd9c8ec15afc667b45bfe52180ce4779cea8a2	Unassigned	0.0
a0e0dd92938c0d999c7b56aca7886a0616b643a7	Unassigned	0.0
a0e21e4aba38c7e04c4ecfc93764a3761b122739	Unassigned	0.0
a0e38ed404a0e6d21b52c4e3311f67890a71ec25	Unassigned	0.0
a0e8b4f7754bf2fc59ca44f28df3a14d85322e77	Unassigned	0.0
a0ebe245473ae7ccff118db4b3e0e5be904a29cf	Unassigned	0.0
a0f10237b01214ba7d648a0468de4f8950cfe329	Unassigned	0.0
a0f508507962b5740037115af3482f398519f040	Unassigned	0.0
a0fce4e50ca85d95d4365191095cd270dc8b7613	Unassigned	0.0
a0fea029dfeb915ffe3992d4e5d34e7b04798342	Unassigned	0.0
a11114eef1dacdb2ec842391b4014a1e11c45de5	Unassigned	0.0
a115192366a7670255ca2c16e0d0a3f0579f141e	Unassigned	0.0
a11d0003283e480f8c28b664101c269363fcc782	Unassigned	0.0
a11e9c4a977552fdeeaa489e6379394cc2525617	Unassigned	0.0
a122b00c9d8c9b6507fb7d47bb90cc1d44d53c7f	Unassigned	0.0
a123612d8f5946a5393b16ef02cea8864371d860	Unassigned	0.0
a124220d80312aef68948fc823777ec7f956d393	Unassigned	0.0
a1247563a5c7f2e4b0e48ea414b7ca558fe95114	Unassigned	0.0
a124eaa22ea28d2305ba01b4be8c3671a5da790e	Unassigned	0.0
a125ba9264100283417f227b34ea6ee1fdd0207d	Unassigned	0.0
a13095be297e429a1d35ee5682419fd3e8cb1cb7	Unassigned	0.0
a1363ac45e7df0434b7e1b758fb4cdde8dea9140	Unassigned	0.0
a139ba1636f03d43d3378d69e158dc8495928661	Unassigned	0.0
a13b011639bb0234e5a7bb1084100b9ab8c9c612	Unassigned	0.0
a14448e15d3736387ee979d2a842637f092e384f	Unassigned	0.0
a14764f0a72a4c59cb9eb01dec35e70a000c78cb	Unassigned	0.0
a149604b271bb9cdc8943d12cddee8cdf0a19cfc	Unassigned	0.0
a14cbcfdd29ac2ac35d29789b3e07a3f7839f5eb	Unassigned	0.0
a1547b5706538d39de677d95b0620205c49f3a01	Unassigned	0.0
a1571abfb94368217c15bcf6020ae60f1ab5b885	Unassigned	0.0
a158ac0bf1bada92a8b98842a2a9d5e3d6661073	Unassigned	0.0
a158e3e6ac7e02124ebd0a2479319ee90d1cda3f	Unassigned	0.0
a15eff865561465d2be441b33845375fe4e709fb	Unassigned	0.0
a15f84d46088b1fbdab62ca2232689bc9e31e4b8	Unassigned	0.0
a16130a7a031a1479f6c550ee1aea02efbc5cf45	Unassigned	0.0
a16173ec165838d35be705d601f416d757147881	Unassigned	0.0
a161d68c2cb1a6376a3705f374df5d9d30701f36	Unassigned	0.0
a1669d7165deac664bee7955a840834c49085f63	Unassigned	0.0
a167a916553f83ad3593f43fd775f4d721e3fd5f	Unassigned	0.0
a16868dbe560be856150811186094d2b9f71c64b	Unassigned	0.0
a16b5e15a850aec1dc81263c0bafdf96e0ba652c	Unassigned	0.0
a16bee4d772b0b5c8c6319b4569a53031c828337	Unassigned	0.0
a170a9bbf28586f2eeea64b0f679992894c55c09	Unassigned	0.0
a17c5e2513af18bc1430429154ab264d3c4805b7	Unassigned	0.0
a183cdde73c8a1065b5dd20a47a5703ff7ac2062	Unassigned	0.0
a188bfaa670fe07be9c583930525750ce366975a	Unassigned	0.0
a18f73f0da334df3816408753745adca22dd27df	Unassigned	0.0
a190294d9304366b5949dc936627e8c543852e98	Unassigned	0.0
a199582b14f1443277cd7bd8dc24debe979c9862	Unassigned	0.0
a1a0c64e02879399cbc093a42f22751c000638d5	Unassigned	0.0
a1a52068fe6c97b678f653e5b0bf7133c7c65770	Unassigned	0.0
a1a927465f1a7a53963defa752b9fa5d899a7a2d	Unassigned	0.0
a1a9dc7a740fb276d7257a685a8dc28c90773c91	Unassigned	0.0
a1af86924eeb6f7e40b89ca23e59a02ac51d2259	Unassigned	0.0
a1b0b581a7ce72d11bf1ab751de4de1a1d8e92c3	Unassigned	0.0
a1b0cc92e7ba38c0c70b6d25b9a92aad6d70c939	Unassigned	0.0
a1b1769489b56d12b68ba3f4454b0d6519b2efc2	Unassigned	0.0
a1ba7ab379dba8ea17171d3b2ed944da709c2e25	Unassigned	0.0
a1ba7d749c967c27dd36b764422a8be6345c1a48	Unassigned	0.0
a1c072a98bd81cd6254e82b8c307b33b8c04181a	Unassigned	0.0
a1c237fb7581efe4127a9d68d8d5bbcd731277b9	Unassigned	0.0
a1ca37f310bf56d908185c0e4fdb1941f0c2247d	Unassigned	0.0
a1d13eebb789ed1524533f52d94cd30cb295f919	Unassigned	0.0
a1d39a56f88aa53ad08fab3c6b2ab480227a3d6d	Unassigned	0.0
a1d60df55bbee281e0c0c81d9b5a0791d113b40e	Unassigned	0.0
a1dea0fb2d4832e27dc1c622d7d3ba060cde9241	Unassigned	0.0
a1e7326dc4a68be7caa6a35ad6676c80771dca4b	Unassigned	0.0
a1e8718461c4ad61fa4dac45fac3f7eb54120dcb	Unassigned	0.0
a1e9e5b9926ed9f0365f5c93384955bc8ff2d85c	Unassigned	0.0
a1f50d999193533a88f017b1fcc597b1b52f9b37	Unassigned	0.0
a1f78808b6e0e57cc6f13d4dedc87dcd320ed1f1	Unassigned	0.0
a203c6bb5d8612870ed750f96701c443d73c2eee	Unassigned	0.0
a208e8a4495a07adf4f605f194ba3604f1996478	Unassigned	0.0
a2109a3d316e5ad7e3902d66a8d3242ba55f21ff	Unassigned	0.0
a211198a43b859045f100394e7f0d8ac695a768f	Unassigned	0.0
a2130d58ddd2a65677c68b4919ecad12aa13f9fb	Unassigned	0.0
a2152ebdf0fafc14d7846526d18a35d534915d15	Unassigned	0.0
a215865b4e33c0e4230b17acc60acd6590a26a26	Unassigned	0.0
a2160186c90b36549ffaf501c3e42a1f682749cf	Unassigned	0.0
a21f0b42081e7d6332979ead5ee2f0e0a6a8a68e	Unassigned	0.0
a221fd94328ad12ee65b8fb99420b6dec6b667d3	Unassigned	0.0
a222247990b0d7f6fbaedddef9872ec4a64c8f44	Unassigned	0.0
a226615f7230f0998ef39743136909eca938d6b1	Unassigned	0.0
a233546002d529fd24d792d3b4365c7cd67ec285	Unassigned	0.0
